SAMPLEID,LATITUDE,LONGITUDE,SAMPLETYPE,COLLARID,FROMDEPTH,TODEPTH,Cu_ppm,SPURIOUS,Dataset
19904045,-31.354723,121.506744,DRILLRC,931953,11.0,223894.0,101.0,0.0,Drillhole Original
19904046,-31.354723,121.506744,DRILLRC,931953,12.0,223895.0,150.0,0.0,Drillhole Original
19904047,-31.354723,121.506744,DRILLRC,931953,13.0,223896.0,142.0,0.0,Drillhole Original
19904048,-31.354723,121.506744,DRILLRC,931953,14.0,223897.0,121.0,0.0,Drillhole Original
19904098,-31.354713,121.50656,DRILLRC,931954,12.0,223334.0,459.0,0.0,Drillhole Original
19904105,-31.354713,121.50656,DRILLRC,931954,19.0,223341.0,115.0,0.0,Drillhole Original
19904104,-31.354713,121.50656,DRILLRC,931954,18.0,223340.0,102.0,0.0,Drillhole Original
19904103,-31.354713,121.50656,DRILLRC,931954,17.0,223339.0,146.0,0.0,Drillhole Original
19904102,-31.354713,121.50656,DRILLRC,931954,16.0,223338.0,121.0,0.0,Drillhole Original
19904101,-31.354713,121.50656,DRILLRC,931954,15.0,223337.0,149.0,0.0,Drillhole Original
19904100,-31.354713,121.50656,DRILLRC,931954,14.0,223336.0,133.0,0.0,Drillhole Original
19904099,-31.354713,121.50656,DRILLRC,931954,13.0,223335.0,306.0,0.0,Drillhole Original
19904110,-31.354713,121.50656,DRILLRC,931954,24.0,223346.0,217.0,0.0,Drillhole Original
19904097,-31.354713,121.50656,DRILLRC,931954,11.0,223333.0,454.0,0.0,Drillhole Original
19904096,-31.354713,121.50656,DRILLRC,931954,10.0,223332.0,266.0,0.0,Drillhole Original
19904089,-31.354713,121.50656,DRILLRC,931954,3.0,223325.0,186.0,0.0,Drillhole Original
19904119,-31.354713,121.50656,DRILLRC,931954,33.0,223355.0,108.0,0.0,Drillhole Original
19904118,-31.354713,121.50656,DRILLRC,931954,32.0,223354.0,117.0,0.0,Drillhole Original
19904115,-31.354713,121.50656,DRILLRC,931954,29.0,223351.0,99.0,0.0,Drillhole Original
19904116,-31.354713,121.50656,DRILLRC,931954,30.0,223352.0,96.0,0.0,Drillhole Original
19904117,-31.354713,121.50656,DRILLRC,931954,31.0,223353.0,104.0,0.0,Drillhole Original
19904095,-31.354713,121.50656,DRILLRC,931954,9.0,223331.0,225.0,0.0,Drillhole Original
19904094,-31.354713,121.50656,DRILLRC,931954,8.0,223330.0,197.0,0.0,Drillhole Original
19904093,-31.354713,121.50656,DRILLRC,931954,7.0,223329.0,219.0,1.0,Drillhole Original
19904092,-31.354713,121.50656,DRILLRC,931954,6.0,223328.0,180.0,0.0,Drillhole Original
19904091,-31.354713,121.50656,DRILLRC,931954,5.0,223327.0,113.0,0.0,Drillhole Original
19904090,-31.354713,121.50656,DRILLRC,931954,4.0,223326.0,136.0,0.0,Drillhole Original
19904088,-31.354713,121.50656,DRILLRC,931954,2.0,223324.0,362.0,1.0,Drillhole Original
19904087,-31.354713,121.50656,DRILLRC,931954,1.0,223323.0,261.0,2.0,Drillhole Original
19904111,-31.354713,121.50656,DRILLRC,931954,25.0,223347.0,107.0,0.0,Drillhole Original
19904109,-31.354713,121.50656,DRILLRC,931954,23.0,223345.0,513.0,0.0,Drillhole Original
19904033,-31.354946,121.506325,DRILLRC,931952,39.0,223293.0,327.0,0.0,Drillhole Original
19904032,-31.354946,121.506325,DRILLRC,931952,38.0,223292.0,358.0,0.0,Drillhole Original
19904017,-31.354946,121.506325,DRILLRC,931952,23.0,223277.0,100.0,0.0,Drillhole Original
19904016,-31.354946,121.506325,DRILLRC,931952,22.0,223276.0,105.0,0.0,Drillhole Original
19904008,-31.354946,121.506325,DRILLRC,931952,8.0,223268.0,94.0,0.0,Drillhole Original
19904015,-31.354946,121.506325,DRILLRC,931952,21.0,223275.0,94.0,0.0,Drillhole Original
19904014,-31.354946,121.506325,DRILLRC,931952,20.0,223274.0,91.0,0.0,Drillhole Original
19904013,-31.354946,121.506325,DRILLRC,931952,19.0,223273.0,127.0,0.0,Drillhole Original
19904012,-31.354946,121.506325,DRILLRC,931952,18.0,223272.0,97.0,0.0,Drillhole Original
19904022,-31.354946,121.506325,DRILLRC,931952,28.0,223282.0,42.0,0.0,Drillhole Original
19904024,-31.354946,121.506325,DRILLRC,931952,30.0,223284.0,100.0,0.0,Drillhole Original
19904031,-31.354946,121.506325,DRILLRC,931952,37.0,223291.0,127.0,0.0,Drillhole Original
19904020,-31.354946,121.506325,DRILLRC,931952,26.0,223280.0,559.0,0.0,Drillhole Original
19904019,-31.354946,121.506325,DRILLRC,931952,25.0,223279.0,698.0,0.0,Drillhole Original
19904018,-31.354946,121.506325,DRILLRC,931952,24.0,223278.0,101.0,1.0,Drillhole Original
19904025,-31.354946,121.506325,DRILLRC,931952,31.0,223285.0,85.0,0.0,Drillhole Original
19904027,-31.354946,121.506325,DRILLRC,931952,33.0,223287.0,35.0,0.0,Drillhole Original
19904021,-31.354946,121.506325,DRILLRC,931952,27.0,223281.0,420.0,0.0,Drillhole Original
19904030,-31.354946,121.506325,DRILLRC,931952,36.0,223290.0,139.0,0.0,Drillhole Original
19904010,-31.354946,121.506325,DRILLRC,931952,16.0,223270.0,83.0,0.0,Drillhole Original
19903812,-31.354918,121.50612,DRILLRC,931945,40.0,223052.0,98.0,0.0,Drillhole Original
19903816,-31.354918,121.50612,DRILLRC,931945,56.0,223056.0,113.0,0.0,Drillhole Original
19903835,-31.354918,121.50612,DRILLRC,931945,93.0,223090.0,142.0,0.0,Drillhole Original
19903834,-31.354918,121.50612,DRILLRC,931945,92.0,223089.0,99.0,0.0,Drillhole Original
19903833,-31.354918,121.50612,DRILLRC,931945,91.0,223088.0,24.0,0.0,Drillhole Original
19903832,-31.354918,121.50612,DRILLRC,931945,90.0,223087.0,38.0,0.0,Drillhole Original
19903828,-31.354918,121.50612,DRILLRC,931945,86.0,223083.0,1541.0,1.0,Drillhole Original
19903844,-31.354918,121.50612,DRILLRC,931945,102.0,223099.0,45.0,0.0,Drillhole Original
19903827,-31.354918,121.50612,DRILLRC,931945,85.0,223082.0,272.0,0.0,Drillhole Original
19903826,-31.354918,121.50612,DRILLRC,931945,84.0,223081.0,104.0,0.0,Drillhole Original
19903810,-31.354918,121.50612,DRILLRC,931945,32.0,223050.0,127.0,0.0,Drillhole Original
19903809,-31.354918,121.50612,DRILLRC,931945,28.0,223049.0,90.0,0.0,Drillhole Original
19903840,-31.354918,121.50612,DRILLRC,931945,98.0,223095.0,722.0,0.0,Drillhole Original
19903841,-31.354918,121.50612,DRILLRC,931945,99.0,223096.0,73.0,0.0,Drillhole Original
19903842,-31.354918,121.50612,DRILLRC,931945,100.0,223097.0,45.0,0.0,Drillhole Original
19903843,-31.354918,121.50612,DRILLRC,931945,101.0,223098.0,99.0,1.0,Drillhole Original
19903804,-31.354918,121.50612,DRILLRC,931945,8.0,223044.0,99.0,0.0,Drillhole Original
19903805,-31.354918,121.50612,DRILLRC,931945,12.0,223045.0,81.0,0.0,Drillhole Original
19903806,-31.354918,121.50612,DRILLRC,931945,16.0,223046.0,99.0,0.0,Drillhole Original
19903815,-31.354918,121.50612,DRILLRC,931945,52.0,223055.0,129.0,0.0,Drillhole Original
19903814,-31.354918,121.50612,DRILLRC,931945,48.0,223054.0,116.0,0.0,Drillhole Original
19903839,-31.354918,121.50612,DRILLRC,931945,97.0,223094.0,83.0,1.0,Drillhole Original
19903825,-31.354918,121.50612,DRILLRC,931945,83.0,223080.0,117.0,0.0,Drillhole Original
19903811,-31.354918,121.50612,DRILLRC,931945,36.0,223051.0,76.0,0.0,Drillhole Original
19903824,-31.354918,121.50612,DRILLRC,931945,82.0,223079.0,78.0,0.0,Drillhole Original
19903823,-31.354918,121.50612,DRILLRC,931945,81.0,223078.0,78.0,0.0,Drillhole Original
19903808,-31.354918,121.50612,DRILLRC,931945,24.0,223048.0,94.0,0.0,Drillhole Original
19903822,-31.354918,121.50612,DRILLRC,931945,80.0,223104.0,89.0,0.0,Drillhole Original
19903830,-31.354918,121.50612,DRILLRC,931945,88.0,223085.0,128.0,0.0,Drillhole Original
19903821,-31.354918,121.50612,DRILLRC,931945,76.0,223103.0,77.0,0.0,Drillhole Original
19903820,-31.354918,121.50612,DRILLRC,931945,72.0,223102.0,101.0,0.0,Drillhole Original
19903819,-31.354918,121.50612,DRILLRC,931945,68.0,223101.0,88.0,0.0,Drillhole Original
19903818,-31.354918,121.50612,DRILLRC,931945,64.0,223100.0,112.0,0.0,Drillhole Original
19903817,-31.354918,121.50612,DRILLRC,931945,60.0,223057.0,119.0,0.0,Drillhole Original
19903831,-31.354918,121.50612,DRILLRC,931945,89.0,223086.0,49.0,0.0,Drillhole Original
19903829,-31.354918,121.50612,DRILLRC,931945,87.0,223084.0,590.0,0.0,Drillhole Original
19903813,-31.354918,121.50612,DRILLRC,931945,44.0,223053.0,89.0,0.0,Drillhole Original
19903838,-31.354918,121.50612,DRILLRC,931945,96.0,223093.0,215.0,0.0,Drillhole Original
19903837,-31.354918,121.50612,DRILLRC,931945,95.0,223092.0,33.0,0.0,Drillhole Original
19903836,-31.354918,121.50612,DRILLRC,931945,94.0,223091.0,34.0,0.0,Drillhole Original
19903807,-31.354918,121.50612,DRILLRC,931945,20.0,223047.0,88.0,0.0,Drillhole Original
19904049,-31.354723,121.506744,DRILLRC,931953,15.0,223898.0,109.0,0.0,Drillhole Original
19904065,-31.354723,121.506744,DRILLRC,931953,31.0,223914.0,106.0,0.0,Drillhole Original
19904066,-31.354723,121.506744,DRILLRC,931953,32.0,223915.0,48.0,0.0,Drillhole Original
19904067,-31.354723,121.506744,DRILLRC,931953,33.0,223916.0,320.0,1.0,Drillhole Original
19904068,-31.354723,121.506744,DRILLRC,931953,34.0,223917.0,275.0,0.0,Drillhole Original
19904069,-31.354723,121.506744,DRILLRC,931953,35.0,223918.0,301.0,1.0,Drillhole Original
19904070,-31.354723,121.506744,DRILLRC,931953,36.0,223919.0,1642.0,2.0,Drillhole Original
19904071,-31.354723,121.506744,DRILLRC,931953,37.0,223920.0,2333.0,2.0,Drillhole Original
19904072,-31.354723,121.506744,DRILLRC,931953,38.0,223921.0,667.0,0.0,Drillhole Original
19903945,-31.355165,121.50624,DRILLRC,931949,29.0,223205.0,299.0,0.0,Drillhole Original
19903944,-31.355165,121.50624,DRILLRC,931949,28.0,223204.0,107.0,0.0,Drillhole Original
19903934,-31.355165,121.50624,DRILLRC,931949,18.0,223194.0,91.0,0.0,Drillhole Original
19903948,-31.355165,121.50624,DRILLRC,931949,32.0,223208.0,139.0,0.0,Drillhole Original
19903942,-31.355165,121.50624,DRILLRC,931949,26.0,223202.0,20.0,1.0,Drillhole Original
19903941,-31.355165,121.50624,DRILLRC,931949,25.0,223201.0,43.0,0.0,Drillhole Original
19903940,-31.355165,121.50624,DRILLRC,931949,24.0,223200.0,62.0,0.0,Drillhole Original
19903938,-31.355165,121.50624,DRILLRC,931949,22.0,223198.0,47.0,0.0,Drillhole Original
19903937,-31.355165,121.50624,DRILLRC,931949,21.0,223197.0,28.0,0.0,Drillhole Original
19903936,-31.355165,121.50624,DRILLRC,931949,20.0,223196.0,164.0,0.0,Drillhole Original
19903935,-31.355165,121.50624,DRILLRC,931949,19.0,223195.0,95.0,0.0,Drillhole Original
19903933,-31.355165,121.50624,DRILLRC,931949,17.0,223193.0,88.0,0.0,Drillhole Original
19903932,-31.355165,121.50624,DRILLRC,931949,16.0,223192.0,93.0,0.0,Drillhole Original
19903851,-31.354969,121.50651,DRILLRC,931946,28.0,223111.0,164.0,0.0,Drillhole Original
19903845,-31.354969,121.50651,DRILLRC,931946,4.0,223105.0,109.0,0.0,Drillhole Original
19903846,-31.354969,121.50651,DRILLRC,931946,8.0,223106.0,95.0,0.0,Drillhole Original
19903850,-31.354969,121.50651,DRILLRC,931946,24.0,223110.0,81.0,0.0,Drillhole Original
19903849,-31.354969,121.50651,DRILLRC,931946,20.0,223109.0,105.0,0.0,Drillhole Original
19903848,-31.354969,121.50651,DRILLRC,931946,16.0,223108.0,91.0,0.0,Drillhole Original
19903847,-31.354969,121.50651,DRILLRC,931946,12.0,223107.0,85.0,0.0,Drillhole Original
19903790,-31.35495,121.506134,DRILLRC,931944,57.0,223030.0,25.0,0.0,Drillhole Original
19903787,-31.35495,121.506134,DRILLRC,931944,54.0,223027.0,104.0,0.0,Drillhole Original
19903791,-31.35495,121.506134,DRILLRC,931944,58.0,223031.0,40.0,0.0,Drillhole Original
19903792,-31.35495,121.506134,DRILLRC,931944,59.0,223032.0,38.0,0.0,Drillhole Original
19903793,-31.35495,121.506134,DRILLRC,931944,60.0,223033.0,40.0,0.0,Drillhole Original
19903794,-31.35495,121.506134,DRILLRC,931944,61.0,223034.0,95.0,0.0,Drillhole Original
19903795,-31.35495,121.506134,DRILLRC,931944,62.0,223035.0,128.0,0.0,Drillhole Original
19903796,-31.35495,121.506134,DRILLRC,931944,63.0,223036.0,5.0,2.0,Drillhole Original
19903797,-31.35495,121.506134,DRILLRC,931944,64.0,223037.0,95.0,0.0,Drillhole Original
19903788,-31.35495,121.506134,DRILLRC,931944,55.0,223028.0,36.0,1.0,Drillhole Original
19903798,-31.35495,121.506134,DRILLRC,931944,65.0,223038.0,421.0,0.0,Drillhole Original
19903786,-31.35495,121.506134,DRILLRC,931944,53.0,223026.0,65.0,0.0,Drillhole Original
19903785,-31.35495,121.506134,DRILLRC,931944,52.0,223025.0,95.0,0.0,Drillhole Original
19903784,-31.35495,121.506134,DRILLRC,931944,51.0,223024.0,123.0,0.0,Drillhole Original
19903782,-31.35495,121.506134,DRILLRC,931944,49.0,223022.0,1486.0,2.0,Drillhole Original
19903781,-31.35495,121.506134,DRILLRC,931944,48.0,223021.0,355.0,0.0,Drillhole Original
19903780,-31.35495,121.506134,DRILLRC,931944,47.0,223020.0,37.0,0.0,Drillhole Original
19903765,-31.35495,121.506134,DRILLRC,931944,20.0,223005.0,105.0,0.0,Drillhole Original
19903802,-31.35495,121.506134,DRILLRC,931944,72.0,223042.0,30.0,0.0,Drillhole Original
19903801,-31.35495,121.506134,DRILLRC,931944,68.0,223041.0,73.0,0.0,Drillhole Original
19903761,-31.35495,121.506134,DRILLRC,931944,4.0,223001.0,78.0,0.0,Drillhole Original
19903762,-31.35495,121.506134,DRILLRC,931944,8.0,223002.0,82.0,0.0,Drillhole Original
19903770,-31.35495,121.506134,DRILLRC,931944,37.0,223010.0,107.0,0.0,Drillhole Original
19903769,-31.35495,121.506134,DRILLRC,931944,36.0,223009.0,96.0,0.0,Drillhole Original
19903767,-31.35495,121.506134,DRILLRC,931944,28.0,223007.0,91.0,0.0,Drillhole Original
19903766,-31.35495,121.506134,DRILLRC,931944,24.0,223006.0,127.0,0.0,Drillhole Original
19903789,-31.35495,121.506134,DRILLRC,931944,56.0,223029.0,29.0,0.0,Drillhole Original
19903764,-31.35495,121.506134,DRILLRC,931944,16.0,223004.0,105.0,0.0,Drillhole Original
19903763,-31.35495,121.506134,DRILLRC,931944,12.0,223003.0,94.0,0.0,Drillhole Original
19903772,-31.35495,121.506134,DRILLRC,931944,39.0,223012.0,120.0,0.0,Drillhole Original
19903768,-31.35495,121.506134,DRILLRC,931944,32.0,223008.0,94.0,0.0,Drillhole Original
19903779,-31.35495,121.506134,DRILLRC,931944,46.0,223019.0,95.0,0.0,Drillhole Original
19903773,-31.35495,121.506134,DRILLRC,931944,40.0,223013.0,115.0,0.0,Drillhole Original
19903800,-31.35495,121.506134,DRILLRC,931944,67.0,223040.0,222.0,1.0,Drillhole Original
19903799,-31.35495,121.506134,DRILLRC,931944,66.0,223039.0,248.0,0.0,Drillhole Original
19903783,-31.35495,121.506134,DRILLRC,931944,50.0,223023.0,55.0,1.0,Drillhole Original
19903778,-31.35495,121.506134,DRILLRC,931944,45.0,223018.0,416.0,0.0,Drillhole Original
19903777,-31.35495,121.506134,DRILLRC,931944,44.0,223017.0,94.0,0.0,Drillhole Original
19903776,-31.35495,121.506134,DRILLRC,931944,43.0,223016.0,89.0,0.0,Drillhole Original
19903775,-31.35495,121.506134,DRILLRC,931944,42.0,223015.0,109.0,0.0,Drillhole Original
19903774,-31.35495,121.506134,DRILLRC,931944,41.0,223014.0,118.0,0.0,Drillhole Original
19903771,-31.35495,121.506134,DRILLRC,931944,38.0,223011.0,142.0,0.0,Drillhole Original
19904023,-31.354946,121.506325,DRILLRC,931952,29.0,223283.0,47.0,0.0,Drillhole Original
19904009,-31.354946,121.506325,DRILLRC,931952,12.0,223269.0,110.0,0.0,Drillhole Original
19904011,-31.354946,121.506325,DRILLRC,931952,17.0,223271.0,81.0,0.0,Drillhole Original
19904034,-31.354946,121.506325,DRILLRC,931952,40.0,223294.0,170.0,1.0,Drillhole Original
19904007,-31.354946,121.506325,DRILLRC,931952,4.0,223267.0,81.0,0.0,Drillhole Original
19904028,-31.354946,121.506325,DRILLRC,931952,34.0,223288.0,46.0,0.0,Drillhole Original
19904026,-31.354946,121.506325,DRILLRC,931952,32.0,223286.0,45.0,0.0,Drillhole Original
19904029,-31.354946,121.506325,DRILLRC,931952,35.0,223289.0,164.0,0.0,Drillhole Original
19903892,-31.35521,121.506096,DRILLRC,931948,28.0,223152.0,88.0,0.0,Drillhole Original
19903925,-31.35521,121.506096,DRILLRC,931948,100.0,223185.0,38.0,0.0,Drillhole Original
19903886,-31.35521,121.506096,DRILLRC,931948,4.0,223146.0,29.0,0.0,Drillhole Original
19903887,-31.35521,121.506096,DRILLRC,931948,8.0,223147.0,95.0,0.0,Drillhole Original
19903891,-31.35521,121.506096,DRILLRC,931948,24.0,223151.0,95.0,0.0,Drillhole Original
19903888,-31.35521,121.506096,DRILLRC,931948,12.0,223148.0,118.0,0.0,Drillhole Original
19903890,-31.35521,121.506096,DRILLRC,931948,20.0,223150.0,128.0,0.0,Drillhole Original
19903904,-31.35521,121.506096,DRILLRC,931948,76.0,223164.0,89.0,0.0,Drillhole Original
19903905,-31.35521,121.506096,DRILLRC,931948,80.0,223165.0,82.0,0.0,Drillhole Original
19903903,-31.35521,121.506096,DRILLRC,931948,72.0,223163.0,95.0,0.0,Drillhole Original
19903902,-31.35521,121.506096,DRILLRC,931948,68.0,223162.0,67.0,0.0,Drillhole Original
19903901,-31.35521,121.506096,DRILLRC,931948,64.0,223161.0,86.0,0.0,Drillhole Original
19903900,-31.35521,121.506096,DRILLRC,931948,60.0,223160.0,74.0,0.0,Drillhole Original
19903899,-31.35521,121.506096,DRILLRC,931948,56.0,223159.0,100.0,0.0,Drillhole Original
19903898,-31.35521,121.506096,DRILLRC,931948,52.0,223158.0,92.0,0.0,Drillhole Original
19903897,-31.35521,121.506096,DRILLRC,931948,48.0,223157.0,102.0,0.0,Drillhole Original
19903896,-31.35521,121.506096,DRILLRC,931948,44.0,223156.0,100.0,0.0,Drillhole Original
19903895,-31.35521,121.506096,DRILLRC,931948,40.0,223155.0,111.0,0.0,Drillhole Original
19903894,-31.35521,121.506096,DRILLRC,931948,36.0,223154.0,112.0,0.0,Drillhole Original
19903893,-31.35521,121.506096,DRILLRC,931948,32.0,223153.0,87.0,0.0,Drillhole Original
19903924,-31.35521,121.506096,DRILLRC,931948,99.0,223184.0,101.0,0.0,Drillhole Original
19903889,-31.35521,121.506096,DRILLRC,931948,16.0,223149.0,90.0,0.0,Drillhole Original
19903922,-31.35521,121.506096,DRILLRC,931948,97.0,223182.0,42.0,0.0,Drillhole Original
19903921,-31.35521,121.506096,DRILLRC,931948,96.0,223181.0,32.0,0.0,Drillhole Original
19903866,-31.355186,121.5061,DRILLRC,931947,39.0,223126.0,37.0,0.0,Drillhole Original
19903867,-31.355186,121.5061,DRILLRC,931947,40.0,223127.0,64.0,0.0,Drillhole Original
19903868,-31.355186,121.5061,DRILLRC,931947,41.0,223128.0,75.0,0.0,Drillhole Original
19903869,-31.355186,121.5061,DRILLRC,931947,42.0,223129.0,67.0,0.0,Drillhole Original
19903870,-31.355186,121.5061,DRILLRC,931947,43.0,223130.0,21.0,1.0,Drillhole Original
19903871,-31.355186,121.5061,DRILLRC,931947,44.0,223131.0,35.0,0.0,Drillhole Original
19903873,-31.355186,121.5061,DRILLRC,931947,46.0,223133.0,31.0,0.0,Drillhole Original
19903874,-31.355186,121.5061,DRILLRC,931947,47.0,223134.0,30.0,0.0,Drillhole Original
19903875,-31.355186,121.5061,DRILLRC,931947,48.0,223135.0,48.0,0.0,Drillhole Original
19903877,-31.355186,121.5061,DRILLRC,931947,50.0,223137.0,1825.0,2.0,Drillhole Original
19903878,-31.355186,121.5061,DRILLRC,931947,51.0,223138.0,275.0,0.0,Drillhole Original
19903879,-31.355186,121.5061,DRILLRC,931947,52.0,223139.0,115.0,0.0,Drillhole Original
19903857,-31.355186,121.5061,DRILLRC,931947,24.0,223117.0,105.0,0.0,Drillhole Original
19903856,-31.355186,121.5061,DRILLRC,931947,20.0,223116.0,80.0,0.0,Drillhole Original
19903855,-31.355186,121.5061,DRILLRC,931947,16.0,223115.0,87.0,0.0,Drillhole Original
19903882,-31.355186,121.5061,DRILLRC,931947,55.0,223142.0,49.0,0.0,Drillhole Original
19903883,-31.355186,121.5061,DRILLRC,931947,56.0,223143.0,46.0,0.0,Drillhole Original
19903884,-31.355186,121.5061,DRILLRC,931947,57.0,223144.0,30.0,0.0,Drillhole Original
19903885,-31.355186,121.5061,DRILLRC,931947,58.0,223145.0,13.0,0.0,Drillhole Original
19903880,-31.355186,121.5061,DRILLRC,931947,53.0,223140.0,60.0,0.0,Drillhole Original
19903852,-31.355186,121.5061,DRILLRC,931947,4.0,223112.0,110.0,0.0,Drillhole Original
19903853,-31.355186,121.5061,DRILLRC,931947,8.0,223113.0,120.0,0.0,Drillhole Original
19903861,-31.355186,121.5061,DRILLRC,931947,34.0,223121.0,108.0,0.0,Drillhole Original
19903862,-31.355186,121.5061,DRILLRC,931947,35.0,223122.0,98.0,0.0,Drillhole Original
19903876,-31.355186,121.5061,DRILLRC,931947,49.0,223136.0,482.0,0.0,Drillhole Original
19903858,-31.355186,121.5061,DRILLRC,931947,28.0,223118.0,76.0,0.0,Drillhole Original
19903872,-31.355186,121.5061,DRILLRC,931947,45.0,223132.0,45.0,0.0,Drillhole Original
19903859,-31.355186,121.5061,DRILLRC,931947,32.0,223119.0,105.0,0.0,Drillhole Original
19903860,-31.355186,121.5061,DRILLRC,931947,33.0,223120.0,85.0,0.0,Drillhole Original
19903865,-31.355186,121.5061,DRILLRC,931947,38.0,223125.0,48.0,0.0,Drillhole Original
19903864,-31.355186,121.5061,DRILLRC,931947,37.0,223124.0,487.0,0.0,Drillhole Original
19903854,-31.355186,121.5061,DRILLRC,931947,12.0,223114.0,98.0,0.0,Drillhole Original
19903863,-31.355186,121.5061,DRILLRC,931947,36.0,223123.0,111.0,0.0,Drillhole Original
19903881,-31.355186,121.5061,DRILLRC,931947,54.0,223141.0,64.0,0.0,Drillhole Original
19903931,-31.355165,121.50624,DRILLRC,931949,15.0,223191.0,81.0,0.0,Drillhole Original
19903930,-31.355165,121.50624,DRILLRC,931949,14.0,223190.0,94.0,0.0,Drillhole Original
19903929,-31.355165,121.50624,DRILLRC,931949,13.0,223189.0,95.0,0.0,Drillhole Original
19903928,-31.355165,121.50624,DRILLRC,931949,12.0,223188.0,89.0,0.0,Drillhole Original
19903949,-31.355165,121.50624,DRILLRC,931949,33.0,223209.0,47.0,0.0,Drillhole Original
19903950,-31.355165,121.50624,DRILLRC,931949,34.0,223210.0,34.0,0.0,Drillhole Original
19903926,-31.355165,121.50624,DRILLRC,931949,4.0,223186.0,91.0,0.0,Drillhole Original
19903927,-31.355165,121.50624,DRILLRC,931949,8.0,223187.0,110.0,0.0,Drillhole Original
19903939,-31.355165,121.50624,DRILLRC,931949,23.0,223199.0,43.0,0.0,Drillhole Original
19903943,-31.355165,121.50624,DRILLRC,931949,27.0,223203.0,37.0,0.0,Drillhole Original
19903947,-31.355165,121.50624,DRILLRC,931949,31.0,223207.0,644.0,1.0,Drillhole Original
19903946,-31.355165,121.50624,DRILLRC,931949,30.0,223206.0,266.0,0.0,Drillhole Original
19904272,-31.355694,121.50588,DRILLRC,931957,24.0,223442.0,293.0,0.0,Drillhole Original
19904298,-31.355694,121.50588,DRILLRC,931957,83.0,223468.0,86.0,0.0,Drillhole Original
19904299,-31.355694,121.50588,DRILLRC,931957,84.0,223469.0,53.0,0.0,Drillhole Original
19904300,-31.355694,121.50588,DRILLRC,931957,85.0,223470.0,36.0,0.0,Drillhole Original
19904301,-31.355694,121.50588,DRILLRC,931957,86.0,223471.0,18.0,0.0,Drillhole Original
19904302,-31.355694,121.50588,DRILLRC,931957,87.0,223472.0,23.0,0.0,Drillhole Original
19904295,-31.355694,121.50588,DRILLRC,931957,80.0,223465.0,250.0,1.0,Drillhole Original
19904303,-31.355694,121.50588,DRILLRC,931957,88.0,223473.0,21.0,0.0,Drillhole Original
19904294,-31.355694,121.50588,DRILLRC,931957,79.0,223464.0,96.0,0.0,Drillhole Original
19904293,-31.355694,121.50588,DRILLRC,931957,78.0,223463.0,58.0,0.0,Drillhole Original
19904292,-31.355694,121.50588,DRILLRC,931957,77.0,223462.0,17.0,1.0,Drillhole Original
19904291,-31.355694,121.50588,DRILLRC,931957,76.0,223461.0,42.0,0.0,Drillhole Original
19904290,-31.355694,121.50588,DRILLRC,931957,75.0,223460.0,372.0,0.0,Drillhole Original
19904289,-31.355694,121.50588,DRILLRC,931957,74.0,223459.0,16.0,1.0,Drillhole Original
19904288,-31.355694,121.50588,DRILLRC,931957,73.0,223458.0,37.0,0.0,Drillhole Original
19904287,-31.355694,121.50588,DRILLRC,931957,72.0,223457.0,63.0,0.0,Drillhole Original
19904286,-31.355694,121.50588,DRILLRC,931957,71.0,223456.0,110.0,0.0,Drillhole Original
19904285,-31.355694,121.50588,DRILLRC,931957,70.0,223455.0,65.0,0.0,Drillhole Original
19904284,-31.355694,121.50588,DRILLRC,931957,69.0,223454.0,75.0,0.0,Drillhole Original
19904283,-31.355694,121.50588,DRILLRC,931957,68.0,223453.0,98.0,0.0,Drillhole Original
19904282,-31.355694,121.50588,DRILLRC,931957,64.0,223452.0,91.0,0.0,Drillhole Original
19904281,-31.355694,121.50588,DRILLRC,931957,60.0,223451.0,102.0,0.0,Drillhole Original
19904280,-31.355694,121.50588,DRILLRC,931957,56.0,223450.0,83.0,0.0,Drillhole Original
19903980,-31.355692,121.50605,DRILLRC,931950,63.0,223240.0,14.0,0.0,Drillhole Original
19903979,-31.355692,121.50605,DRILLRC,931950,62.0,223239.0,18.0,0.0,Drillhole Original
19903978,-31.355692,121.50605,DRILLRC,931950,61.0,223238.0,28.0,0.0,Drillhole Original
19903977,-31.355692,121.50605,DRILLRC,931950,60.0,223237.0,26.0,0.0,Drillhole Original
19903976,-31.355692,121.50605,DRILLRC,931950,59.0,223236.0,33.0,0.0,Drillhole Original
19903952,-31.355692,121.50605,DRILLRC,931950,8.0,223212.0,122.0,0.0,Drillhole Original
19903974,-31.355692,121.50605,DRILLRC,931950,57.0,223234.0,609.0,1.0,Drillhole Original
19903973,-31.355692,121.50605,DRILLRC,931950,56.0,223233.0,177.0,0.0,Drillhole Original
19903972,-31.355692,121.50605,DRILLRC,931950,55.0,223232.0,66.0,0.0,Drillhole Original
19903971,-31.355692,121.50605,DRILLRC,931950,54.0,223231.0,41.0,0.0,Drillhole Original
19903970,-31.355692,121.50605,DRILLRC,931950,53.0,223230.0,47.0,0.0,Drillhole Original
19903969,-31.355692,121.50605,DRILLRC,931950,52.0,223229.0,62.0,0.0,Drillhole Original
19903968,-31.355692,121.50605,DRILLRC,931950,51.0,223228.0,388.0,0.0,Drillhole Original
19903967,-31.355692,121.50605,DRILLRC,931950,50.0,223227.0,101.0,0.0,Drillhole Original
