Dataset,g_lat,g_lon,Count
Surface DNN,-627,2419,130
Surface DNN,-669,2357,129
Surface DNN,-616,2416,128
Surface DNN,-653,2435,128
Surface DNN,-573,2327,128
Surface DNN,-631,2390,127
Surface DNN,-627,2402,126
Surface DNN,-619,2359,126
Surface DNN,-625,2374,126
Surface DNN,-602,2381,125
Surface DNN,-580,2347,125
Surface DNN,-652,2415,124
Surface DNN,-605,2382,124
Surface DNN,-584,2348,123
Surface DNN,-671,2351,123
Surface DNN,-575,2356,123
Surface DNN,-591,2347,122
Surface DNN,-625,2416,122
Surface DNN,-673,2406,122
Surface DNN,-584,2345,121
Surface DNN,-624,2421,121
Surface DNN,-671,2352,121
Surface DNN,-604,2402,120
Surface DNN,-631,2403,119
Surface DNN,-656,2432,119
Surface DNN,-586,2338,119
Surface DNN,-599,2333,118
Surface DNN,-565,2355,118
Surface DNN,-618,2369,117
Surface DNN,-575,2348,116
Surface DNN,-628,2415,116
Surface DNN,-600,2390,116
Surface DNN,-581,2345,116
Surface DNN,-582,2336,115
Surface DNN,-620,2333,115
Surface DNN,-620,2415,115
Surface DNN,-570,2331,115
Surface DNN,-568,2333,115
Surface DNN,-655,2433,114
Surface DNN,-672,2352,114
Surface DNN,-655,2373,114
Surface DNN,-601,2340,114
Surface DNN,-648,2435,114
Surface DNN,-660,2438,114
Surface DNN,-660,2368,114
Surface DNN,-568,2331,113
Surface DNN,-665,2430,113
Surface DNN,-634,2391,113
Surface DNN,-595,2390,113
Surface DNN,-667,2431,113
Surface DNN,-542,2322,112
Surface DNN,-655,2360,112
Surface DNN,-602,2384,112
Surface DNN,-619,2377,111
Surface DNN,-647,2436,111
Surface DNN,-652,2394,111
Surface DNN,-594,2390,111
Surface DNN,-647,2411,111
Surface DNN,-622,2333,110
Surface DNN,-625,2373,110
Surface DNN,-673,2352,110
Surface DNN,-625,2414,110
Surface DNN,-618,2423,109
Surface DNN,-547,2319,109
Surface DNN,-581,2344,109
Surface DNN,-624,2374,108
Surface DNN,-598,2383,108
Surface DNN,-608,2324,108
Surface DNN,-645,2395,108
Surface DNN,-555,2342,107
Surface DNN,-653,2393,107
Surface DNN,-641,2430,107
Surface DNN,-590,2349,106
Surface DNN,-576,2351,106
Surface DNN,-690,2346,106
Surface DNN,-625,2417,106
Surface DNN,-676,2377,106
Surface DNN,-610,2413,105
Surface DNN,-620,2331,105
Surface DNN,-592,2386,104
Surface DNN,-671,2353,104
Surface DNN,-559,2326,104
Surface DNN,-627,2415,104
Surface DNN,-607,2378,104
Surface DNN,-587,2303,104
Surface DNN,-632,2383,103
Surface DNN,-666,2354,102
Surface DNN,-623,2417,102
Surface DNN,-604,2392,102
Surface DNN,-629,2393,102
Surface DNN,-566,2333,102
Surface DNN,-671,2426,101
Surface DNN,-609,2400,101
Surface DNN,-592,2385,101
Surface DNN,-668,2363,101
Surface DNN,-674,2316,100
Surface DNN,-674,2365,99
Surface DNN,-672,2346,99
Surface DNN,-627,2377,99
Surface DNN,-622,2395,99
Surface DNN,-624,2337,99
Surface DNN,-585,2336,99
Surface DNN,-652,2395,98
Surface DNN,-667,2380,98
Surface DNN,-638,2395,98
Surface DNN,-615,2390,97
Surface DNN,-674,2359,97
Surface DNN,-634,2377,97
Surface DNN,-574,2327,97
Surface DNN,-625,2376,97
Surface DNN,-587,2346,97
Surface DNN,-637,2394,96
Surface DNN,-616,2333,96
Surface DNN,-671,2340,95
Surface DNN,-642,2349,95
Surface DNN,-626,2430,95
Surface DNN,-604,2386,95
Surface DNN,-621,2415,94
Surface DNN,-623,2416,94
Surface DNN,-646,2404,94
Surface DNN,-582,2349,93
Surface DNN,-606,2390,93
Surface DNN,-614,2403,93
Surface DNN,-675,2376,92
Surface DNN,-584,2329,92
Surface DNN,-586,2353,92
Surface DNN,-573,2355,92
Surface DNN,-625,2375,91
Surface DNN,-675,2380,91
Surface DNN,-675,2406,91
Surface DNN,-624,2417,91
Surface DNN,-617,2383,91
Surface DNN,-642,2433,90
Surface DNN,-594,2330,90
Surface DNN,-615,2415,90
Surface DNN,-624,2370,90
Surface DNN,-631,2385,90
Surface DNN,-599,2401,90
Surface DNN,-691,2346,90
Surface DNN,-588,2383,90
Surface DNN,-649,2432,89
Surface DNN,-650,2435,89
Surface DNN,-607,2397,89
Surface DNN,-625,2413,89
Surface DNN,-563,2336,89
Surface DNN,-657,2328,89
Surface DNN,-634,2432,89
Surface DNN,-586,2345,89
Surface DNN,-614,2385,89
Surface DNN,-641,2312,89
Surface DNN,-664,2430,88
Surface DNN,-654,2394,88
Surface DNN,-673,2353,88
Surface DNN,-655,2432,88
Surface DNN,-622,2323,88
Surface DNN,-623,2324,88
Surface DNN,-635,2390,88
Surface DNN,-635,2389,88
Surface DNN,-588,2328,87
Surface DNN,-605,2331,87
Surface DNN,-650,2394,87
Surface DNN,-663,2428,87
Surface DNN,-661,2367,87
Surface DNN,-552,2311,87
Surface DNN,-666,2428,87
Surface DNN,-622,2415,86
Surface DNN,-627,2373,86
Surface DNN,-675,2361,86
Surface DNN,-599,2320,86
Surface DNN,-665,2378,85
Surface DNN,-664,2431,85
Surface DNN,-619,2385,85
Surface DNN,-672,2367,85
Surface DNN,-674,2370,84
Surface DNN,-554,2344,83
Surface DNN,-620,2358,82
Surface DNN,-621,2394,82
Surface DNN,-671,2343,82
Surface DNN,-546,2315,82
Surface DNN,-635,2391,82
Surface DNN,-568,2330,81
Surface DNN,-665,2428,81
Surface DNN,-674,2380,80
Surface DNN,-669,2363,80
Surface DNN,-585,2347,80
Surface DNN,-619,2415,80
Surface DNN,-640,2428,79
Surface DNN,-659,2367,79
Surface DNN,-653,2394,79
Surface DNN,-643,2435,78
Surface DNN,-606,2389,78
Surface DNN,-618,2424,78
Surface DNN,-618,2326,78
Surface DNN,-587,2330,77
Surface DNN,-641,2396,77
Surface DNN,-674,2366,77
Surface DNN,-622,2416,76
Surface DNN,-605,2403,76
Surface DNN,-655,2439,76
Surface DNN,-581,2346,75
Surface DNN,-637,2366,75
Surface DNN,-617,2391,75
Surface DNN,-664,2366,75
Surface DNN,-560,2315,75
Surface DNN,-607,2393,74
Surface DNN,-628,2374,74
Surface DNN,-638,2381,74
Surface DNN,-552,2343,74
Surface DNN,-636,2334,74
Surface DNN,-674,2358,74
Surface DNN,-640,2381,74
Surface DNN,-618,2383,74
Surface DNN,-650,2392,74
Surface DNN,-668,2429,74
Surface DNN,-590,2343,74
Surface DNN,-640,2313,74
Surface DNN,-620,2360,74
Surface DNN,-663,2375,73
Surface DNN,-669,2358,73
Surface DNN,-670,2363,73
Surface DNN,-574,2355,72
Surface DNN,-673,2358,72
Surface DNN,-571,2336,72
Surface DNN,-684,2318,72
Surface DNN,-608,2388,72
Surface DNN,-650,2416,72
Surface DNN,-631,2430,72
Surface DNN,-672,2366,72
Surface DNN,-574,2339,72
Surface DNN,-600,2334,72
Surface DNN,-643,2394,71
Surface DNN,-637,2433,71
Surface DNN,-638,2382,71
Surface DNN,-616,2403,71
Surface DNN,-646,2405,71
Surface DNN,-589,2341,71
Surface DNN,-676,2406,71
Surface DNN,-631,2393,71
Surface DNN,-623,2377,70
Surface DNN,-640,2379,70
Surface DNN,-544,2322,70
Surface DNN,-644,2408,70
Surface DNN,-641,2313,70
Surface DNN,-671,2425,70
Surface DNN,-611,2379,70
Surface DNN,-664,2432,70
Surface DNN,-671,2344,69
Surface DNN,-651,2415,69
Surface DNN,-649,2415,69
Surface DNN,-673,2398,69
Surface DNN,-662,2366,69
Surface DNN,-662,2427,69
Surface DNN,-670,2354,69
Surface DNN,-588,2337,69
Surface DNN,-628,2413,69
Surface DNN,-601,2381,69
Surface DNN,-621,2395,68
Surface DNN,-661,2365,68
Surface DNN,-645,2411,68
Surface DNN,-636,2376,68
Surface DNN,-583,2334,68
Surface DNN,-586,2348,67
Surface DNN,-646,2403,67
Surface DNN,-573,2349,67
Surface DNN,-607,2394,67
Surface DNN,-666,2360,66
Surface DNN,-603,2401,66
Surface DNN,-652,2393,66
Surface DNN,-635,2366,66
Surface DNN,-650,2417,66
Surface DNN,-671,2404,66
Surface DNN,-613,2413,65
Surface DNN,-667,2432,65
Surface DNN,-614,2414,65
Surface DNN,-601,2389,65
Surface DNN,-665,2377,65
Surface DNN,-614,2416,65
Surface DNN,-624,2423,64
Surface DNN,-562,2336,64
Surface DNN,-618,2415,64
Surface DNN,-643,2413,64
Surface DNN,-623,2418,64
Surface DNN,-589,2346,64
Surface DNN,-591,2381,64
Surface DNN,-626,2427,63
Surface DNN,-571,2338,63
Surface DNN,-632,2387,63
Surface DNN,-678,2321,63
Surface DNN,-664,2377,63
Surface DNN,-545,2321,63
Surface DNN,-658,2435,63
Surface DNN,-663,2427,63
Surface DNN,-665,2374,62
Surface DNN,-644,2435,62
Surface DNN,-654,2438,62
Surface DNN,-623,2423,62
Surface DNN,-659,2432,62
Surface DNN,-583,2335,62
Surface DNN,-673,2370,62
Surface DNN,-674,2367,61
Surface DNN,-547,2320,61
Surface DNN,-622,2422,61
Surface DNN,-546,2319,61
Surface DNN,-617,2423,61
Surface DNN,-674,2362,60
Surface DNN,-624,2375,60
Surface DNN,-634,2376,60
Surface DNN,-678,2379,60
Surface DNN,-640,2378,60
Surface DNN,-673,2369,60
Surface DNN,-551,2311,60
Surface DNN,-650,2396,59
Surface DNN,-589,2342,59
Surface DNN,-648,2418,59
Surface DNN,-675,2366,59
Surface DNN,-643,2433,59
Surface DNN,-638,2366,59
Surface DNN,-659,2431,58
Surface DNN,-599,2399,58
Surface DNN,-672,2343,58
Surface DNN,-591,2344,58
Surface DNN,-650,2393,58
Surface DNN,-594,2393,58
Surface DNN,-599,2332,58
Surface DNN,-642,2394,57
Surface DNN,-604,2382,57
Surface DNN,-669,2353,56
Surface DNN,-676,2405,56
Surface DNN,-556,2293,56
Surface DNN,-665,2354,56
Surface DNN,-674,2363,56
Surface DNN,-643,2393,56
Surface DNN,-588,2346,56
Surface DNN,-626,2386,56
Surface DNN,-634,2336,56
Surface DNN,-583,2329,55
Surface DNN,-602,2390,55
Surface DNN,-666,2430,55
Surface DNN,-631,2387,55
Surface DNN,-627,2374,55
Surface DNN,-660,2432,55
Surface DNN,-672,2363,54
Surface DNN,-600,2340,54
Surface DNN,-630,2390,54
Surface DNN,-671,2366,54
Surface DNN,-670,2366,54
Surface DNN,-676,2376,54
Surface DNN,-593,2350,54
Surface DNN,-604,2387,54
Surface DNN,-669,2354,54
Surface DNN,-634,2337,54
Surface DNN,-669,2352,54
Surface DNN,-665,2379,54
Surface DNN,-605,2387,54
Surface DNN,-670,2364,53
Surface DNN,-573,2338,53
Surface DNN,-664,2353,53
Surface DNN,-668,2433,53
Surface DNN,-671,2354,53
Surface DNN,-626,2376,53
Surface DNN,-582,2347,53
Surface DNN,-615,2414,53
Surface DNN,-636,2380,53
Surface DNN,-637,2380,53
Surface DNN,-576,2327,52
Surface DNN,-669,2376,52
Surface DNN,-673,2362,52
Surface DNN,-632,2377,52
Surface DNN,-624,2361,51
Surface DNN,-663,2429,51
Surface DNN,-578,2342,51
Surface DNN,-589,2335,51
Surface DNN,-664,2428,51
Surface DNN,-605,2327,51
Surface DNN,-664,2427,51
Surface DNN,-607,2332,51
Surface DNN,-660,2431,50
Surface DNN,-563,2341,50
Surface DNN,-640,2380,50
Surface DNN,-631,2395,50
Surface DNN,-657,2435,50
Surface DNN,-563,2343,50
Surface DNN,-668,2381,50
Surface DNN,-565,2330,50
Surface DNN,-652,2392,50
Surface DNN,-657,2436,50
Surface DNN,-665,2363,50
Surface DNN,-624,2376,50
Surface DNN,-621,2322,49
Surface DNN,-629,2387,49
Surface DNN,-659,2435,49
Surface DNN,-626,2370,49
Surface DNN,-588,2304,49
Surface DNN,-673,2357,48
Surface DNN,-666,2349,48
Surface DNN,-665,2427,48
Surface DNN,-590,2346,48
Surface DNN,-627,2372,48
Surface DNN,-574,2340,48
Surface DNN,-630,2389,48
Surface DNN,-676,2357,48
Surface DNN,-639,2368,47
Surface DNN,-668,2361,47
Surface DNN,-627,2414,47
Surface DNN,-647,2403,47
Surface DNN,-670,2352,47
Surface DNN,-667,2349,47
Surface DNN,-606,2377,47
Surface DNN,-606,2396,47
Surface DNN,-646,2402,47
Surface DNN,-660,2430,46
Surface DNN,-616,2422,46
Surface DNN,-609,2414,46
Surface DNN,-658,2431,46
Surface DNN,-654,2439,46
Surface DNN,-646,2401,46
Surface DNN,-664,2433,46
Surface DNN,-635,2337,46
Surface DNN,-562,2312,46
Surface DNN,-647,2404,46
Surface DNN,-670,2353,46
Surface DNN,-653,2378,46
Surface DNN,-671,2364,46
Surface DNN,-671,2376,46
Surface DNN,-625,2323,45
Surface DNN,-625,2386,45
Surface DNN,-595,2386,45
Surface DNN,-558,2325,45
Surface DNN,-601,2373,45
Surface DNN,-635,2377,45
Surface DNN,-609,2375,45
Surface DNN,-660,2436,45
Surface DNN,-647,2405,45
Surface DNN,-671,2363,45
Surface DNN,-638,2368,44
Surface DNN,-632,2337,44
Surface DNN,-672,2369,44
Surface DNN,-605,2394,44
Surface DNN,-626,2375,44
Surface DNN,-657,2439,44
Surface DNN,-584,2346,44
Surface DNN,-690,2344,44
Surface DNN,-668,2365,44
Surface DNN,-644,2432,43
Surface DNN,-674,2364,43
Surface DNN,-672,2345,43
Surface DNN,-575,2328,43
Surface DNN,-670,2359,43
Surface DNN,-651,2434,43
Surface DNN,-672,2350,43
Surface DNN,-639,2434,43
Surface DNN,-671,2377,43
Surface DNN,-658,2439,43
Surface DNN,-663,2374,43
Surface DNN,-676,2358,42
Surface DNN,-671,2362,42
Surface DNN,-607,2398,42
Surface DNN,-658,2432,42
Surface DNN,-647,2401,42
Surface DNN,-656,2430,42
Surface DNN,-615,2379,42
Surface DNN,-606,2362,42
Surface DNN,-674,2369,42
Surface DNN,-632,2376,42
Surface DNN,-666,2375,42
Surface DNN,-594,2331,42
Surface DNN,-631,2376,42
Surface DNN,-625,2329,41
Surface DNN,-661,2430,41
Surface DNN,-563,2342,41
Surface DNN,-653,2379,41
Surface DNN,-665,2353,41
Surface DNN,-632,2422,41
Surface DNN,-647,2392,41
Surface DNN,-601,2390,41
Surface DNN,-642,2383,41
Surface DNN,-600,2335,41
Surface DNN,-592,2391,41
Surface DNN,-661,2395,41
Surface DNN,-641,2383,41
Surface DNN,-630,2388,41
Surface DNN,-653,2415,40
Surface DNN,-676,2359,40
Surface DNN,-626,2372,40
Surface DNN,-686,2334,40
Surface DNN,-677,2361,40
Surface DNN,-633,2376,40
Surface DNN,-643,2414,40
Surface DNN,-689,2345,40
Surface DNN,-596,2398,39
Surface DNN,-584,2347,39
Surface DNN,-633,2398,39
Surface DNN,-613,2403,39
Surface DNN,-595,2387,39
Surface DNN,-679,2369,39
Surface DNN,-550,2312,39
Surface DNN,-664,2429,39
Surface DNN,-545,2327,39
Surface DNN,-602,2389,39
Surface DNN,-632,2393,39
Surface DNN,-607,2377,39
Surface DNN,-676,2362,39
Surface DNN,-621,2335,39
Surface DNN,-546,2321,38
Surface DNN,-666,2433,38
Surface DNN,-661,2432,38
Surface DNN,-647,2402,38
Surface DNN,-646,2406,38
Surface DNN,-655,2438,38
Surface DNN,-669,2360,38
Surface DNN,-618,2393,38
Surface DNN,-666,2353,38
Surface DNN,-670,2365,38
Surface DNN,-633,2422,37
Surface DNN,-670,2392,37
Surface DNN,-646,2433,37
Surface DNN,-667,2429,37
Surface DNN,-582,2342,37
Surface DNN,-613,2385,36
Surface DNN,-664,2373,36
Surface DNN,-633,2389,36
Surface DNN,-623,2322,36
Surface DNN,-584,2377,36
Surface DNN,-657,2361,36
Surface DNN,-635,2376,36
Surface DNN,-589,2381,36
Surface DNN,-663,2367,36
Surface DNN,-668,2432,36
Surface DNN,-659,2430,36
Surface DNN,-616,2420,36
Surface DNN,-661,2441,36
Surface DNN,-575,2323,35
Surface DNN,-666,2350,35
Surface DNN,-670,2361,35
Surface DNN,-625,2371,35
Surface DNN,-655,2363,35
Surface DNN,-624,2360,35
Surface DNN,-664,2376,35
Surface DNN,-626,2383,35
Surface DNN,-616,2390,35
Surface DNN,-647,2406,35
Surface DNN,-645,2436,35
Surface DNN,-604,2388,35
Surface DNN,-650,2414,35
Surface DNN,-615,2416,35
Surface DNN,-628,2416,35
Surface DNN,-677,2373,34
Surface DNN,-672,2422,34
Surface DNN,-626,2327,34
Surface DNN,-625,2370,34
Surface DNN,-676,2401,34
Surface DNN,-680,2367,34
Surface DNN,-658,2436,34
Surface DNN,-639,2379,34
Surface DNN,-593,2337,34
Surface DNN,-677,2374,34
Surface DNN,-630,2323,34
Surface DNN,-671,2371,34
Surface DNN,-682,2326,34
Surface DNN,-683,2320,34
Surface DNN,-670,2360,34
Surface DNN,-604,2403,34
Surface DNN,-663,2435,34
Surface DNN,-633,2382,33
Surface DNN,-605,2391,33
Surface DNN,-666,2366,33
Surface DNN,-628,2378,33
Surface DNN,-674,2406,33
Surface DNN,-602,2323,33
Surface DNN,-574,2337,33
Surface DNN,-674,2318,33
Surface DNN,-675,2422,33
Surface DNN,-660,2429,32
Surface DNN,-572,2354,32
Surface DNN,-598,2320,32
Surface DNN,-608,2413,32
Surface DNN,-585,2377,32
Surface DNN,-676,2372,32
Surface DNN,-637,2379,32
Surface DNN,-592,2345,32
Surface DNN,-671,2367,32
Surface DNN,-666,2432,32
Surface DNN,-667,2433,32
Surface DNN,-579,2366,32
Surface DNN,-598,2331,32
Surface DNN,-662,2433,32
Surface DNN,-603,2382,32
Surface DNN,-548,2320,32
Surface DNN,-672,2361,32
Surface DNN,-638,2394,32
Surface DNN,-666,2362,31
Surface DNN,-629,2377,31
Surface DNN,-577,2362,31
Surface DNN,-672,2364,31
Surface DNN,-568,2344,31
Surface DNN,-665,2364,31
Surface DNN,-636,2432,31
Surface DNN,-637,2365,31
Surface DNN,-630,2402,31
Surface DNN,-632,2421,31
Surface DNN,-627,2376,31
Surface DNN,-565,2333,31
Surface DNN,-602,2320,31
Surface DNN,-676,2403,31
Surface DNN,-646,2396,30
Surface DNN,-662,2442,30
Surface DNN,-564,2341,30
Surface DNN,-587,2302,30
Surface DNN,-638,2383,30
Surface DNN,-675,2352,30
Surface DNN,-623,2325,30
Surface DNN,-666,2374,30
Surface DNN,-648,2395,30
Surface DNN,-631,2337,30
Surface DNN,-607,2405,30
Surface DNN,-592,2389,30
Surface DNN,-628,2386,30
Surface DNN,-673,2318,30
Surface DNN,-689,2347,30
Surface DNN,-662,2432,30
Surface DNN,-575,2331,30
Surface DNN,-672,2353,29
Surface DNN,-576,2330,29
Surface DNN,-605,2390,29
Surface DNN,-583,2316,29
Surface DNN,-665,2356,29
Surface DNN,-663,2363,29
Surface DNN,-681,2319,29
Surface DNN,-663,2431,29
Surface DNN,-663,2376,29
Surface DNN,-586,2343,28
Surface DNN,-637,2368,28
Surface DNN,-557,2345,28
Surface DNN,-608,2399,28
Surface DNN,-679,2367,28
Surface DNN,-668,2428,28
Surface DNN,-627,2416,28
Surface DNN,-656,2431,28
Surface DNN,-624,2329,28
Surface DNN,-604,2391,28
Surface DNN,-626,2371,28
Surface DNN,-579,2338,28
Surface DNN,-630,2337,28
Surface DNN,-557,2292,27
Surface DNN,-661,2428,27
Surface DNN,-661,2429,27
Surface DNN,-661,2442,27
Surface DNN,-622,2331,27
Surface DNN,-591,2345,27
Surface DNN,-635,2380,27
Surface DNN,-673,2361,27
Surface DNN,-633,2433,27
Surface DNN,-657,2374,27
Surface DNN,-622,2325,27
Surface DNN,-593,2379,27
Surface DNN,-677,2376,27
Surface DNN,-667,2374,27
Surface DNN,-587,2378,27
Surface DNN,-656,2438,27
Surface DNN,-658,2434,27
Surface DNN,-674,2368,27
Surface DNN,-610,2401,27
Surface DNN,-658,2430,26
Surface DNN,-609,2329,26
Surface DNN,-670,2339,26
Surface DNN,-669,2320,26
Surface DNN,-575,2338,26
Surface DNN,-631,2386,26
Surface DNN,-605,2362,26
Surface DNN,-656,2435,26
Surface DNN,-661,2368,26
Surface DNN,-668,2350,26
Surface DNN,-585,2348,26
Surface DNN,-600,2392,26
Surface DNN,-653,2438,26
Surface DNN,-672,2432,26
Surface DNN,-564,2344,26
Surface DNN,-623,2323,26
Surface DNN,-633,2377,26
Surface DNN,-641,2379,25
Surface DNN,-672,2318,25
Surface DNN,-593,2331,25
Surface DNN,-615,2333,25
Surface DNN,-549,2309,25
Surface DNN,-658,2437,25
Surface DNN,-624,2394,25
Surface DNN,-667,2355,25
Surface DNN,-623,2422,25
Surface DNN,-670,2351,25
Surface DNN,-594,2391,25
Surface DNN,-642,2413,24
Surface DNN,-674,2379,24
Surface DNN,-678,2381,24
Surface DNN,-662,2431,24
Surface DNN,-649,2419,24
Surface DNN,-594,2345,24
Surface DNN,-593,2345,24
Surface DNN,-666,2367,24
Surface DNN,-629,2337,24
Surface DNN,-662,2441,24
Surface DNN,-672,2430,24
Surface DNN,-548,2309,24
Surface DNN,-673,2380,24
Surface DNN,-631,2336,24
Surface DNN,-639,2367,24
Surface DNN,-619,2334,24
Surface DNN,-622,2394,24
Surface DNN,-682,2365,24
Surface DNN,-665,2360,24
Surface DNN,-669,2367,24
Surface DNN,-656,2393,24
Surface DNN,-679,2364,24
Surface DNN,-675,2370,24
Surface DNN,-600,2338,24
Surface DNN,-665,2433,24
Surface DNN,-564,2333,24
Surface DNN,-645,2404,24
Surface DNN,-691,2345,24
Surface DNN,-663,2365,24
Surface DNN,-669,2366,24
Surface DNN,-647,2396,24
Surface DNN,-626,2322,23
Surface DNN,-644,2409,23
Surface DNN,-641,2378,23
Surface DNN,-625,2383,23
Surface DNN,-574,2324,23
Surface DNN,-585,2339,23
Surface DNN,-563,2330,23
Surface DNN,-673,2351,23
Surface DNN,-645,2405,23
Surface DNN,-671,2348,23
Surface DNN,-657,2438,23
Surface DNN,-631,2384,23
Surface DNN,-582,2346,23
Surface DNN,-678,2361,23
Surface DNN,-575,2339,23
Surface DNN,-630,2386,23
Surface DNN,-681,2320,23
Surface DNN,-679,2324,23
Surface DNN,-670,2377,23
Surface DNN,-668,2360,23
Surface DNN,-583,2315,23
Surface DNN,-673,2366,23
Surface DNN,-589,2336,23
Surface DNN,-668,2366,23
Surface DNN,-675,2381,22
Surface DNN,-640,2368,22
Surface DNN,-656,2364,22
Surface DNN,-673,2372,22
Surface DNN,-688,2341,22
Surface DNN,-671,2341,22
Surface DNN,-676,2402,22
Surface DNN,-675,2405,22
Surface DNN,-650,2432,22
Surface DNN,-676,2363,22
Surface DNN,-672,2368,22
Surface DNN,-670,2376,22
Surface DNN,-664,2361,22
Surface DNN,-682,2366,22
Surface DNN,-662,2363,22
Surface DNN,-608,2398,22
Surface DNN,-673,2404,22
Surface DNN,-614,2361,22
Surface DNN,-668,2368,22
Surface DNN,-628,2414,22
Surface DNN,-671,2361,22
Surface DNN,-671,2357,22
Surface DNN,-677,2371,22
Surface DNN,-629,2335,22
Surface DNN,-606,2404,22
Surface DNN,-567,2332,22
Surface DNN,-680,2363,22
Surface DNN,-636,2368,21
Surface DNN,-639,2382,21
Surface DNN,-659,2434,21
Surface DNN,-639,2394,21
Surface DNN,-675,2403,21
Surface DNN,-668,2382,21
Surface DNN,-608,2377,21
Surface DNN,-605,2326,21
Surface DNN,-626,2374,21
Surface DNN,-676,2367,21
Surface DNN,-593,2389,21
Surface DNN,-563,2344,21
Surface DNN,-621,2331,21
Surface DNN,-657,2437,21
Surface DNN,-619,2423,21
Surface DNN,-605,2330,21
Surface DNN,-575,2321,21
Surface DNN,-630,2403,21
Surface DNN,-577,2322,21
Surface DNN,-674,2361,21
