SAMPLEID_dl,DLAT_dl,DLONG_dl,SAMPLETYPE_dl,Cu_ppm_dl,SAMPLEID_ori,DLAT_ori,DLONG_ori,SAMPLETYPE_ori,Cu_ppm_ori,SPURIOUS
10708063,-31.046926,121.19704,SOIL,3.431,10708374,-31.046926,121.19704,SOIL,41.1,0
10707921,-31.045141,121.19707,SOIL,3.299,10708232,-31.045141,121.19707,SOIL,52.7,0
10707910,-31.043346,121.19712,SOIL,3.431,10708221,-31.043346,121.19712,SOIL,56.5,0
10707878,-31.041525,121.19714,SOIL,3.197,10708189,-31.041525,121.19714,SOIL,44.6,0
7094884,-31.01263,121.1972,SHALL,4.335,7092442,-31.01263,121.1972,SHALL,0.0050000004,0
3050016,-30.983929,121.197395,SOIL,23.197,3050015,-30.983929,121.197395,SOIL,69.4,0
11708840,-31.023415,121.19748,SHALL,31.344,7094143,-31.023415,121.19748,SHALL,0.05,0
11708702,-31.02254,121.197495,SHALL,27.137,7093982,-31.02254,121.197495,SHALL,0.043,0
11710864,-31.02291,121.19751,SHALL,27.586,7094121,-31.02291,121.19751,SHALL,0.033,0
10708062,-31.04696,121.197556,SOIL,3.197,10708373,-31.04696,121.197556,SOIL,36.7,0
10707920,-31.04514,121.19759,SOIL,3.327,10708231,-31.04514,121.19759,SOIL,55.9,0
10707911,-31.043337,121.19764,SOIL,3.137,10708222,-31.043337,121.19764,SOIL,91.6,0
10707877,-31.041533,121.19767,SOIL,3.199,10708188,-31.041533,121.19767,SOIL,48.9,0
11710865,-31.022999,121.19803,SHALL,3.665,7094122,-31.022999,121.19803,SHALL,0.053000003,0
10708061,-31.046968,121.19808,SOIL,3.299,10708372,-31.046968,121.19808,SOIL,41.6,0
11708701,-31.022575,121.19808,SHALL,30.971,7093981,-31.022575,121.19808,SHALL,0.059000004,0
3050014,-30.98458,121.19813,SOIL,22.567,3050013,-30.98458,121.19813,SOIL,85.3,0
10707919,-31.045137,121.19815,SOIL,3.832,10708230,-31.045137,121.19815,SOIL,49.9,0
10707912,-31.043362,121.19816,SOIL,8.83,10708223,-31.043362,121.19816,SOIL,64.8,0
10707876,-31.04153,121.19817,SOIL,3.431,10708187,-31.04153,121.19817,SOIL,54.9,0
11708700,-31.022528,121.198524,SHALL,31.317,7093980,-31.022528,121.198524,SHALL,0.046000004,0
10708060,-31.04695,121.198616,SOIL,3.145,10708371,-31.04695,121.198616,SOIL,54.5,0
10707918,-31.045145,121.198654,SOIL,3.199,10708229,-31.045145,121.198654,SOIL,45.2,0
10707913,-31.04336,121.19869,SOIL,3.197,10708224,-31.04336,121.19869,SOIL,66.0,0
7095001,-31.013111,121.1987,SHALL,3.812,7092559,-31.013111,121.1987,SHALL,0.025,0
3050012,-30.98523,121.19885,SOIL,23.442,3050011,-30.98523,121.19885,SOIL,81.9,0
10708015,-31.046955,121.19917,SOIL,3.145,10708370,-31.046955,121.19917,SOIL,53.4,0
10707917,-31.04517,121.19917,SOIL,3.609,10708228,-31.04517,121.19917,SOIL,74.1,0
10707914,-31.043358,121.19922,SOIL,3.199,10708225,-31.043358,121.19922,SOIL,60.1,0
3050010,-30.98588,121.199585,SOIL,22.294,3050009,-30.98588,121.199585,SOIL,124.5,0
10708059,-31.046982,121.19968,SOIL,3.431,10708369,-31.046982,121.19968,SOIL,51.8,0
10707916,-31.04515,121.19971,SOIL,3.299,10708227,-31.04515,121.19971,SOIL,60.8,0
10707915,-31.043356,121.199745,SOIL,3.327,10708226,-31.043356,121.199745,SOIL,50.5,0
3050008,-30.986574,121.20026,SOIL,23.412,3050007,-30.986574,121.20026,SOIL,122.5,0
3050006,-30.987173,121.20104,SOIL,23.339,3050005,-30.987173,121.20104,SOIL,90.7,0
3050004,-30.987823,121.201775,SOIL,23.478,3050003,-30.987823,121.201775,SOIL,82.2,0
7094874,-31.012688,121.20192,SHALL,3.777,7092432,-31.012688,121.20192,SHALL,0.027,0
11707863,-31.006372,121.202484,SHALL,29.133,7091998,-31.006372,121.202484,SHALL,0.053000003,0
11707868,-31.007734,121.202515,SHALL,22.284,9336296,-31.007734,121.202515,SHALL,89.0,0
11709886,-31.00603,121.202515,SHALL,3.245,7091995,-31.00603,121.202515,SHALL,0.05,0
11709893,-31.007256,121.20254,SHALL,3.768,7092081,-31.007256,121.20254,SHALL,0.055000003,0
11709882,-31.005018,121.202545,SHALL,3.98,7091917,-31.005018,121.202545,SHALL,0.040000003,0
11709873,-31.002754,121.202545,SHALL,3.848,9336106,-31.002754,121.202545,SHALL,52.0,0
11709890,-31.006851,121.20255,SHALL,14.331,7092078,-31.006851,121.20255,SHALL,0.060000002,0
11707859,-31.005516,121.20255,SHALL,29.744,7091920,-31.005516,121.20255,SHALL,0.025,0
11707848,-31.00318,121.20255,SHALL,24.842,9336168,-31.00318,121.20255,SHALL,60.0,0
11709878,-31.004145,121.20256,SHALL,3.44,9336237,-31.004145,121.20256,SHALL,75.0,0
11707855,-31.004578,121.20262,SHALL,30.64,9336240,-31.004578,121.20262,SHALL,73.0,0
11707851,-31.003767,121.20265,SHALL,24.31,9336171,-31.003767,121.20265,SHALL,97.0,0
11707869,-31.007805,121.202995,SHALL,22.595,9336297,-31.007805,121.202995,SHALL,46.0,0
11709883,-31.005072,121.202995,SHALL,9.183,7091918,-31.005072,121.202995,SHALL,0.064,0
11709880,-31.004602,121.202995,SHALL,4.515,9336239,-31.004602,121.202995,SHALL,66.0,0
11709884,-31.005512,121.20301,SHALL,6.824,7091919,-31.005512,121.20301,SHALL,0.057000004,0
11709887,-31.005991,121.20302,SHALL,10.434,7091996,-31.005991,121.20302,SHALL,0.068,0
11707865,-31.006893,121.20303,SHALL,30.64,7092079,-31.006893,121.20303,SHALL,0.163,0
11707846,-31.002888,121.20304,SHALL,31.342,9336105,-31.002888,121.20304,SHALL,59.0,0
11709875,-31.003248,121.20305,SHALL,5.307,9336169,-31.003248,121.20305,SHALL,85.0,0
11707866,-31.007336,121.20306,SHALL,22.723,7092080,-31.007336,121.20306,SHALL,0.037,0
11707862,-31.006443,121.20306,SHALL,30.356,7091997,-31.006443,121.20306,SHALL,0.097,0
11709876,-31.003736,121.20306,SHALL,7.108,9336170,-31.003736,121.20306,SHALL,71.0,0
11709879,-31.004215,121.20308,SHALL,4.47,9336238,-31.004215,121.20308,SHALL,71.0,0
4964044,-33.220657,121.225204,ROCKC,4.312000000000001,4964042,-33.220657,121.225204,ROCKC,3.0,0
7694977,-33.271606,121.22555,SOIL,1.255,7694751,-33.271606,121.22555,SOIL,10.0,0
4615312,-31.99198,121.37513,SOIL,0.581,3756439,-31.99198,121.37513,SOIL,7.0,0
1303255,-31.414652,121.445114,SHALL,7.888,3687020,-31.414652,121.445114,SHALL,-1.0,0
11811161,-31.326525,121.45541,SOIL,4.176,11811185,-31.326525,121.45541,SOIL,33.0,0
4357237,-31.994541,121.47752,SOIL,21.673,4316502,-31.994541,121.47752,SOIL,40.0,0
4357238,-31.990952,121.47757,SOIL,21.673,4316503,-31.990952,121.47757,SOIL,10.0,0
4357236,-31.994564,121.4779,SOIL,15.162,4316501,-31.994564,121.4779,SOIL,40.0,0
4357239,-31.990921,121.47801,SOIL,21.673,4316504,-31.990921,121.47801,SOIL,10.0,0
4357235,-31.994553,121.47836,SOIL,21.673,4316500,-31.994553,121.47836,SOIL,25.0,0
4357240,-31.990934,121.47842,SOIL,21.673,4316505,-31.990934,121.47842,SOIL,10.0,0
4357234,-31.994547,121.47877,SOIL,21.673,4316499,-31.994547,121.47877,SOIL,45.0,0
4357241,-31.99093,121.478836,SOIL,21.673,4316506,-31.99093,121.478836,SOIL,10.0,0
4357233,-31.994553,121.4792,SOIL,21.673,4316498,-31.994553,121.4792,SOIL,30.0,0
4357232,-31.994549,121.4796,SOIL,21.673,4316497,-31.994549,121.4796,SOIL,40.0,0
4357243,-31.990995,121.47968,SOIL,21.673,4316508,-31.990995,121.47968,SOIL,5.0,0
4357231,-31.994581,121.48008,SOIL,21.673,4316496,-31.994581,121.48008,SOIL,35.0,0
4357244,-31.990955,121.4801,SOIL,21.673,4316509,-31.990955,121.4801,SOIL,5.0,0
4357230,-31.994585,121.480446,SOIL,21.673,4316495,-31.994585,121.480446,SOIL,45.0,0
4357245,-31.990969,121.480515,SOIL,21.673,4316510,-31.990969,121.480515,SOIL,5.0,0
4357229,-31.994572,121.48085,SOIL,21.673,4316494,-31.994572,121.48085,SOIL,45.0,0
4357228,-31.994577,121.48129,SOIL,12.792,4316493,-31.994577,121.48129,SOIL,45.0,0
4357227,-31.994574,121.48176,SOIL,12.792,4316492,-31.994574,121.48176,SOIL,25.0,0
4357248,-31.990982,121.48179,SOIL,15.162,4316513,-31.990982,121.48179,SOIL,5.0,0
4357226,-31.994604,121.48213,SOIL,21.673,4316491,-31.994604,121.48213,SOIL,35.0,0
4357225,-31.994593,121.482574,SOIL,15.162,4316490,-31.994593,121.482574,SOIL,30.0,0
4357224,-31.994596,121.48298,SOIL,21.673,4316489,-31.994596,121.48298,SOIL,25.0,0
4357534,-31.987373,121.48313,SOIL,12.792,4316860,-31.987373,121.48313,SOIL,5.0,0
4357223,-31.994629,121.48341,SOIL,21.673,4316488,-31.994629,121.48341,SOIL,20.0,0
4357252,-31.99102,121.48348,SOIL,12.792,4316517,-31.99102,121.48348,SOIL,30.0,0
4357533,-31.987377,121.4836,SOIL,12.792,4316859,-31.987377,121.4836,SOIL,5.0,0
4357222,-31.994625,121.48385,SOIL,21.673,4316487,-31.994625,121.48385,SOIL,30.0,0
4357221,-31.994621,121.48427,SOIL,21.673,4316486,-31.994621,121.48427,SOIL,25.0,0
4357220,-31.994654,121.484726,SOIL,21.673,4316485,-31.994654,121.484726,SOIL,15.0,0
4357219,-31.994621,121.48512,SOIL,15.162,4316484,-31.994621,121.48512,SOIL,40.0,0
4357218,-31.994617,121.48555,SOIL,21.673,4316483,-31.994617,121.48555,SOIL,25.0,0
4357217,-31.99464,121.485985,SOIL,21.673,4316482,-31.99464,121.485985,SOIL,20.0,0
4357216,-31.994644,121.4864,SOIL,21.673,4316481,-31.994644,121.4864,SOIL,35.0,0
4357215,-31.994652,121.48684,SOIL,21.673,4316480,-31.994652,121.48684,SOIL,20.0,0
4357525,-31.987434,121.48692,SOIL,21.673,4316851,-31.987434,121.48692,SOIL,5.0,0
4357214,-31.994663,121.48727,SOIL,15.162,4316479,-31.994663,121.48727,SOIL,15.0,0
4357213,-31.994633,121.487686,SOIL,21.673,4316478,-31.994633,121.487686,SOIL,25.0,0
4357523,-31.987436,121.48777,SOIL,21.673,4316849,-31.987436,121.48777,SOIL,10.0,0
4357212,-31.994646,121.48807,SOIL,21.673,4316477,-31.994646,121.48807,SOIL,15.0,0
4357522,-31.98745,121.4882,SOIL,21.673,4316848,-31.98745,121.4882,SOIL,10.0,0
4357211,-31.99466,121.48847,SOIL,21.673,4316476,-31.99466,121.48847,SOIL,20.0,0
4357521,-31.987473,121.48864,SOIL,21.673,4316847,-31.987473,121.48864,SOIL,5.0,0
4357210,-31.994665,121.488945,SOIL,21.673,4316475,-31.994665,121.488945,SOIL,25.0,0
4357520,-31.98746,121.489075,SOIL,21.673,4316846,-31.98746,121.489075,SOIL,10.0,0
4357209,-31.99467,121.48935,SOIL,21.673,4316474,-31.99467,121.48935,SOIL,15.0,0
4357266,-31.991045,121.48942,SOIL,21.673,4316531,-31.991045,121.48942,SOIL,5.0,0
4357519,-31.987474,121.48948,SOIL,21.673,4316845,-31.987474,121.48948,SOIL,5.0,0
4357208,-31.994703,121.4898,SOIL,21.673,4316473,-31.994703,121.4898,SOIL,10.0,0
4357267,-31.991095,121.48982,SOIL,21.673,4316532,-31.991095,121.48982,SOIL,5.0,0
4357518,-31.987461,121.489914,SOIL,21.673,4316844,-31.987461,121.489914,SOIL,5.0,0
4357207,-31.99468,121.49022,SOIL,21.673,4316472,-31.99468,121.49022,SOIL,20.0,0
4357268,-31.991083,121.490265,SOIL,12.792,4316533,-31.991083,121.490265,SOIL,10.0,0
4357517,-31.987467,121.49033,SOIL,21.673,4316843,-31.987467,121.49033,SOIL,10.0,0
4357206,-31.994703,121.49063,SOIL,21.673,4316471,-31.994703,121.49063,SOIL,15.0,0
4357269,-31.99105,121.490685,SOIL,12.792,4316534,-31.99105,121.490685,SOIL,10.0,0
4357516,-31.987461,121.49074,SOIL,21.673,4316842,-31.987461,121.49074,SOIL,10.0,0
4357205,-31.9947,121.49105,SOIL,15.162,4316470,-31.9947,121.49105,SOIL,30.0,0
4357270,-31.99111,121.4911,SOIL,15.162,4316535,-31.99111,121.4911,SOIL,10.0,0
4357515,-31.987513,121.49118,SOIL,21.673,4316841,-31.987513,121.49118,SOIL,5.0,0
4357204,-31.994678,121.49146,SOIL,21.673,4316469,-31.994678,121.49146,SOIL,15.0,0
4357271,-31.991096,121.49152,SOIL,16.07,4316536,-31.991096,121.49152,SOIL,10.0,0
4357514,-31.987473,121.49159,SOIL,21.673,4316840,-31.987473,121.49159,SOIL,10.0,0
4357203,-31.994728,121.491905,SOIL,15.162,4316468,-31.994728,121.491905,SOIL,25.0,0
4357272,-31.991095,121.49196,SOIL,21.673,4316537,-31.991095,121.49196,SOIL,10.0,0
4357513,-31.987486,121.49202,SOIL,21.673,4316839,-31.987486,121.49202,SOIL,10.0,0
4357202,-31.994715,121.49233,SOIL,22.814,4316467,-31.994715,121.49233,SOIL,280.0,0
4357273,-31.991108,121.49239,SOIL,15.162,4316538,-31.991108,121.49239,SOIL,10.0,0
4357512,-31.987465,121.49244,SOIL,21.673,4316838,-31.987465,121.49244,SOIL,10.0,0
4357201,-31.99471,121.49276,SOIL,12.792,4316466,-31.99471,121.49276,SOIL,25.0,0
4357274,-31.991114,121.492805,SOIL,21.673,4316539,-31.991114,121.492805,SOIL,10.0,0
4357511,-31.987497,121.49288,SOIL,21.673,4316837,-31.987497,121.49288,SOIL,20.0,0
4357200,-31.994726,121.4932,SOIL,12.792,4316465,-31.994726,121.4932,SOIL,30.0,0
4357275,-31.99111,121.49327,SOIL,15.162,4316540,-31.99111,121.49327,SOIL,15.0,0
4357510,-31.98751,121.493286,SOIL,12.792,4316836,-31.98751,121.493286,SOIL,20.0,0
4357199,-31.99472,121.49358,SOIL,21.673,4316464,-31.99472,121.49358,SOIL,25.0,0
4357276,-31.991123,121.49365,SOIL,21.673,4316541,-31.991123,121.49365,SOIL,15.0,0
4357509,-31.987514,121.49372,SOIL,21.673,4316835,-31.987514,121.49372,SOIL,20.0,0
4357198,-31.994736,121.49402,SOIL,21.673,4316463,-31.994736,121.49402,SOIL,20.0,0
4357277,-31.991137,121.49409,SOIL,21.673,4316542,-31.991137,121.49409,SOIL,15.0,0
4357508,-31.98751,121.494125,SOIL,15.162,4316834,-31.98751,121.494125,SOIL,10.0,0
4357197,-31.994722,121.49443,SOIL,21.673,4316462,-31.994722,121.49443,SOIL,25.0,0
4357278,-31.991123,121.49448,SOIL,12.792,4316543,-31.991123,121.49448,SOIL,15.0,0
4357507,-31.987535,121.49457,SOIL,21.673,4316833,-31.987535,121.49457,SOIL,15.0,0
4357196,-31.994736,121.49487,SOIL,21.673,4316461,-31.994736,121.49487,SOIL,15.0,0
4357279,-31.991156,121.49491,SOIL,21.673,4316544,-31.991156,121.49491,SOIL,15.0,0
4357506,-31.987549,121.49498,SOIL,21.673,4316832,-31.987549,121.49498,SOIL,15.0,0
4357195,-31.99475,121.495285,SOIL,21.673,4316460,-31.99475,121.495285,SOIL,15.0,0
4357280,-31.991142,121.49532,SOIL,12.792,4316545,-31.991142,121.49532,SOIL,10.0,0
4357505,-31.987535,121.4954,SOIL,21.673,4316831,-31.987535,121.4954,SOIL,10.0,0
4357194,-31.994755,121.495705,SOIL,21.673,4316459,-31.994755,121.495705,SOIL,15.0,0
4357281,-31.991165,121.49573,SOIL,16.07,4316546,-31.991165,121.49573,SOIL,10.0,0
4357504,-31.98754,121.49583,SOIL,12.792,4316830,-31.98754,121.49583,SOIL,15.0,0
4357193,-31.994768,121.49613,SOIL,21.673,4316458,-31.994768,121.49613,SOIL,15.0,0
4357282,-31.99118,121.49621,SOIL,21.673,4316547,-31.99118,121.49621,SOIL,15.0,0
4357503,-31.987564,121.49627,SOIL,12.792,4316829,-31.987564,121.49627,SOIL,15.0,0
4357192,-31.994757,121.49657,SOIL,21.673,4316457,-31.994757,121.49657,SOIL,10.0,0
4357283,-31.991158,121.49659,SOIL,16.07,4316548,-31.991158,121.49659,SOIL,25.0,0
4357502,-31.987541,121.496704,SOIL,21.673,4316828,-31.987541,121.496704,SOIL,15.0,0
4357191,-31.994753,121.49697,SOIL,15.162,4316456,-31.994753,121.49697,SOIL,20.0,0
4357284,-31.991163,121.497025,SOIL,21.673,4316549,-31.991163,121.497025,SOIL,25.0,0
4357501,-31.987537,121.497086,SOIL,12.792,4316827,-31.987537,121.497086,SOIL,15.0,0
4357190,-31.994747,121.49739,SOIL,21.673,4316455,-31.994747,121.49739,SOIL,35.0,0
4357285,-31.991167,121.49744,SOIL,15.162,4316550,-31.991167,121.49744,SOIL,25.0,0
4357500,-31.987553,121.49752,SOIL,21.673,4316826,-31.987553,121.49752,SOIL,15.0,0
4357189,-31.99477,121.49781,SOIL,15.162,4316454,-31.99477,121.49781,SOIL,35.0,0
4357286,-31.991163,121.49787,SOIL,15.162,4316551,-31.991163,121.49787,SOIL,30.0,0
4357499,-31.987583,121.49796,SOIL,15.162,4316825,-31.987583,121.49796,SOIL,20.0,0
4356650,-32.030853,121.498085,SOIL,15.162,4315820,-32.030853,121.498085,SOIL,30.0,0
4356649,-32.02725,121.49815,SOIL,15.162,4315819,-32.02725,121.49815,SOIL,25.0,0
4356557,-32.023647,121.49822,SOIL,21.673,4315727,-32.023647,121.49822,SOIL,15.0,0
4357188,-31.994766,121.498245,SOIL,15.162,4316453,-31.994766,121.498245,SOIL,30.0,0
4356556,-32.020077,121.49828,SOIL,21.673,4315726,-32.020077,121.49828,SOIL,15.0,0
4356465,-32.016453,121.49831,SOIL,15.162,4315635,-32.016453,121.49831,SOIL,25.0,0
4357287,-31.991169,121.49831,SOIL,16.07,4316552,-31.991169,121.49831,SOIL,25.0,0
4356464,-32.012844,121.49835,SOIL,21.673,4315634,-32.012844,121.49835,SOIL,20.0,0
4357498,-31.987589,121.498375,SOIL,21.673,4316824,-31.987589,121.498375,SOIL,25.0,0
4356697,-32.009193,121.498436,SOIL,21.673,4315867,-32.009193,121.498436,SOIL,30.0,0
4356651,-32.030876,121.498474,SOIL,21.673,4315821,-32.030876,121.498474,SOIL,20.0,0
4356868,-32.005596,121.4985,SOIL,12.792,4316076,-32.005596,121.4985,SOIL,25.0,0
4356648,-32.02729,121.49857,SOIL,15.162,4315818,-32.02729,121.49857,SOIL,25.0,0
4356930,-32.002014,121.49859,SOIL,21.673,4316138,-32.002014,121.49859,SOIL,25.0,0
4357016,-31.998398,121.498604,SOIL,21.673,4316243,-31.998398,121.498604,SOIL,25.0,0
4356558,-32.023636,121.49864,SOIL,15.162,4315728,-32.023636,121.49864,SOIL,15.0,0
4357187,-31.994791,121.49867,SOIL,15.162,4316452,-31.994791,121.49867,SOIL,30.0,0
4356466,-32.016422,121.49868,SOIL,12.792,4315636,-32.016422,121.49868,SOIL,20.0,0
4356555,-32.020058,121.4987,SOIL,15.162,4315725,-32.020058,121.4987,SOIL,15.0,0
4357288,-31.991201,121.49873,SOIL,15.162,4316553,-31.991201,121.49873,SOIL,30.0,0
4357497,-31.987612,121.4988,SOIL,21.673,4316823,-31.987612,121.4988,SOIL,20.0,0
4356463,-32.012825,121.498825,SOIL,21.673,4315633,-32.012825,121.498825,SOIL,35.0,0
4356698,-32.009235,121.49884,SOIL,15.162,4315868,-32.009235,121.49884,SOIL,25.0,0
4356867,-32.0056,121.49889,SOIL,12.792,4316075,-32.0056,121.49889,SOIL,35.0,0
4356652,-32.03089,121.49893,SOIL,12.792,4315822,-32.03089,121.49893,SOIL,15.0,0
4356931,-32.00203,121.498985,SOIL,21.673,4316139,-32.00203,121.498985,SOIL,25.0,0
4356647,-32.027267,121.499,SOIL,15.162,4315817,-32.027267,121.499,SOIL,20.0,0
4356559,-32.023647,121.49904,SOIL,21.673,4315729,-32.023647,121.49904,SOIL,20.0,0
4357017,-31.99843,121.499054,SOIL,21.673,4316244,-31.99843,121.499054,SOIL,35.0,0
4357186,-31.994785,121.499084,SOIL,12.792,4316451,-31.994785,121.499084,SOIL,35.0,0
4356554,-32.020054,121.499115,SOIL,15.162,4315724,-32.020054,121.499115,SOIL,15.0,0
4357289,-31.991198,121.49916,SOIL,16.07,4316554,-31.991198,121.49916,SOIL,35.0,0
4356467,-32.016445,121.499176,SOIL,15.162,4315637,-32.016445,121.499176,SOIL,25.0,0
4356462,-32.012817,121.49921,SOIL,21.673,4315632,-32.012817,121.49921,SOIL,40.0,0
4357496,-31.98759,121.499214,SOIL,15.162,4316822,-31.98759,121.499214,SOIL,25.0,0
4356699,-32.00922,121.49925,SOIL,12.792,4315869,-32.00922,121.49925,SOIL,15.0,0
4356866,-32.005604,121.49933,SOIL,12.792,4316074,-32.005604,121.49933,SOIL,30.0,0
4356653,-32.03087,121.49937,SOIL,15.162,4315823,-32.03087,121.49937,SOIL,20.0,0
4356932,-32.002026,121.49941,SOIL,21.673,4316140,-32.002026,121.49941,SOIL,20.0,0
4356646,-32.027252,121.49944,SOIL,15.162,4315816,-32.027252,121.49944,SOIL,20.0,0
4356560,-32.023617,121.49946,SOIL,12.792,4315730,-32.023617,121.49946,SOIL,20.0,0
4357018,-31.998417,121.499466,SOIL,12.792,4316245,-31.998417,121.499466,SOIL,35.0,0
4356553,-32.02003,121.49954,SOIL,21.673,4315723,-32.02003,121.49954,SOIL,15.0,0
4357185,-31.99481,121.49954,SOIL,21.673,4316450,-31.99481,121.49954,SOIL,40.0,0
4357290,-31.991201,121.49956,SOIL,16.07,4316555,-31.991201,121.49956,SOIL,30.0,0
4356468,-32.016487,121.499596,SOIL,21.673,4315638,-32.016487,121.499596,SOIL,25.0,0
4356461,-32.012844,121.49965,SOIL,12.792,4315631,-32.012844,121.49965,SOIL,45.0,0
4357495,-31.987585,121.49966,SOIL,12.792,4316821,-31.987585,121.49966,SOIL,20.0,0
4356700,-32.009247,121.49974,SOIL,15.162,4315870,-32.009247,121.49974,SOIL,15.0,0
4356865,-32.005627,121.49976,SOIL,15.162,4316073,-32.005627,121.49976,SOIL,35.0,0
4356654,-32.030903,121.49978,SOIL,15.162,4315824,-32.030903,121.49978,SOIL,20.0,0
4356645,-32.02726,121.499855,SOIL,15.162,4315815,-32.02726,121.499855,SOIL,15.0,0
4356933,-32.00203,121.49986,SOIL,21.673,4316141,-32.00203,121.49986,SOIL,25.0,0
4356561,-32.023678,121.49987,SOIL,15.162,4315731,-32.023678,121.49987,SOIL,25.0,0
4357019,-31.998396,121.499886,SOIL,15.162,4316246,-31.998396,121.499886,SOIL,35.0,0
4357184,-31.994797,121.49994,SOIL,21.673,4316449,-31.994797,121.49994,SOIL,35.0,0
4356552,-32.01999,121.49999,SOIL,21.673,4315722,-32.01999,121.49999,SOIL,10.0,0
4357291,-31.991217,121.50002,SOIL,12.792,4316556,-31.991217,121.50002,SOIL,25.0,0
4356469,-32.016464,121.50003,SOIL,15.162,4315639,-32.016464,121.50003,SOIL,25.0,0
4357494,-31.98759,121.50007,SOIL,21.673,4316820,-31.98759,121.50007,SOIL,20.0,0
4356460,-32.012856,121.500084,SOIL,21.673,4315630,-32.012856,121.500084,SOIL,50.0,0
